ZONA;SEXE;ANY;MES;P01;P02;P03;P04;P05;P06;P07;P08;P09;P10;P11;P12;P13;P14;P15;P16;P17;P18
43035;2;1998;J;5,266002845;6,882270226;3,925674175;9,275162338;14,87271926;6,871508744;7,527814933;8,252962957;9,059331038;10,8820671;9,902528599;4,163891279;7,255935575;13,2466468;13,8806033;16,8117539;6,633986928;8,788107568
43035;2;1999;J;5,211431527;7,628115474;3,768741612;7,094004953;14,63496216;7,760497357;7,095972408;9,174031932;8,583018664;10,981902;10,51170012;5,245084183;6,043026237;12,89414638;13,77016317;16,0632297;7,878139686;8,08042678
43035;2;2000;J;5,317211949;7,950558214;3,772549322;5,097527473;14,75180523;8,511508891;6,622921247;10,22682244;8,262308052;10,77768433;10,66472853;6,521420858;5,483258818;12,10580568;13,90065718;15,33123442;9,100642792;7,124259063
43035;2;2001;J;5,788051209;8,146343535;3,897802419;3,534194972;14,56552902;9,341551961;6,31585259;11,03452302;7,914908607;10,78684235;10,76423701;7,753338904;5,077601078;11,89868051;13,47759406;14,47153352;10,78165073;6,073984526
43035;2;2002;J;6,704781705;6,117408907;5,327688528;2,731893837;11,94087734;11,69278265;5,982316534;10,95307726;7,664804307;10,03976778;10,55607809;9,731877573;5,300921917;10,68013173;13,36376707;12,54181412;12,69399022;5,555007222
43035;2;2003;J;8,14968815;3,171461512;7,711245511;2,227328677;8,998152417;14,37050051;5,857156892;11,31511853;7,163225912;8,533523514;10,16494229;12,32286096;6,278688185;8,293129494;13,95867062;10,63754889;14,81410695;5,16302174
43035;2;2004;J;9,522087605;1,863225555;8,437071722;2,500498405;5,773563411;16,70374873;5,411742777;11,0834244;6,924615385;8,383982336;9,833943801;14,86092715;6,975368249;6,583789911;13,53825383;7,96345339;16,93283582;6,315807327
43035;2;2005;J;10,05689655;2,807489553;7,952841129;3,039626289;2,876028369;16,78635015;5,904428048;9,306492111;8,788004459;7,924406361;11,06139462;13,38205053;6,922043628;7,398083754;12,03973517;7,93579235;16,46641791;7,865205843
43035;2;2006;J;9,314182195;4,251180156;8,431182078;4,071644278;2,37002924;13,77725025;6,909763938;6,927524689;11,79130435;7,443426937;12,48506494;10,84013688;7,872518849;8,319038491;11,13700764;10,43867638;13,40549676;9,121339736
43035;2;2007;J;9,789292071;4,82254203;6,87046931;7,044905578;2,320701357;9,419437383;9,359775831;4,516178947;13,87159679;7,930870931;11,59043779;10,31115166;10,92762608;6,381695558;11,24390527;10,98148148;10,54169051;10,59187228
43035;2;2008;J;10,69563087;5,866478859;3,840180169;9,111986438;2,327843137;7,037366548;11,83485929;3,95695463;14,8241698;7,376105347;10,67288306;10,28754938;14;5,390609391;8,99034071;11,50900901;9,059325855;11,04014599
43035;2;2009;J;11,33736593;7,823232323;3,339408761;9,125782389;3,823565891;5,436519828;12,15451206;5,882739938;13,77322937;7,842895477;10,32778347;10,80228544;16,37633122;5,963040865;6,458090929;11,42465753;7,037656904;12,53132992
43035;2;2010;J;11,66598497;8,576647938;4,649470899;9,40839638;4,870472163;4,274274662;12,3792542;6,80275812;11,07959969;10,34965603;9,612215909;11,26276298;16,09808092;6,517379679;6,102272727;10,54519548;6,428038003;13,59543672
43035;2;2011;J;11,58001421;8,190522244;6,316137566;9,881700854;4,975052854;4,858027079;11,32128386;6,929618037;7,330355382;13,22214717;9,213291729;12,52131595;13,70497062;7,647894385;6,041825821;10,71792821;9,11354206;11,82573975
43036;0;1981;J;21,64958273;16,59072084;29,3146338;23,70076511;16,62858264;11,51295951;23,2901836;30,61049048;17,68396435;26,95363786;30,16596647;27,23185012;31,85860775;28,75211621;31,33096646;20,57749499;18,05157912;4,467551461
43036;0;1982;J;21,44673931;18,37163826;26,85179615;25,34127723;18,5011011;13,03347069;20,95984206;29,67381187;19,5356165;23,9099041;31,0356137;27,44117403;31,33719655;28,14581366;31,10240604;21,72961432;18,61741604;5,791001414
43036;0;1983;J;20,94336655;20,10483426;24,72990323;26,83655337;20,26689361;14,65870975;18,33045412;28,46802478;22,53188277;20,47284088;31,77860813;27,97113457;29,80710837;28,48115816;30,31673534;23,17324637;19,06835461;7,241206947
43036;0;1984;J;20,03532886;21,68087588;22,69040932;28,70526253;21,80105692;16,30572221;15,59540603;27,14561416;26,82811196;16,62146391;32,63014152;28,48049444;28,11975827;28,67774568;29,66293386;24,72304908;19,42395878;8,833759929
43036;0;1985;J;19,36171626;23,01557884;20,61683206;30,6157335;23,12609567;18,06715726;13,03556215;25,48747543;30,48468122;14,06651961;33,29676905;28,82513271;26,13494961;28,94983493;28,97007138;25,99968076;19,49878327;10,98528352
43036;0;1986;J;18,73602293;23,90784546;19,39187569;31,37389711;24,81960296;19,84718575;11,48516349;23,35006007;31,94127774;13,58454109;32,94697492;29,40407895;24,32776844;30,30993307;27,68618153;27,01527502;19,04127352;12,67523471
43036;0;1987;J;17,71626666;24,00840521;20,73744878;28,93861911;27,7333734;21,96053243;13,31244022;21,43630501;30,82059462;16,00687177;29,4468546;31,67855337;25,08294636;30,78945144;26,99342372;26,08482614;18,89070901;13,06531826
43036;0;1988;J;16,71146348;23,73554847;22,30579376;26,76779501;30,56766657;23,9219043;15,07626055;19,49226118;29,64588854;19,34489106;25,43340834;33,59095846;26,15327679;30,18090157;26,98186874;25,15420779;19,66530552;13,42412098
43036;0;1989;J;15,90649466;22,99457517;23,60138497;24,98222766;33,85682698;25,42831422;16,87006475;17,35316844;28,39393699;24,02277648;20,85620995;35,63348895;26,97834571;29,74431198;26,97987021;24,1475959;20,20498422;13,17763458
43036;0;1990;J;15,22532438;22,24969582;24,51372645;23,10138729;37,1766707;26,9282844;18,76502081;15,38940527;26,66332089;28,07053953;17,90096841;37,84412887;27,57252105;29,0306942;27,17100744;23,01505613;20,31133247;12,96526829
43036;0;1991;J;14,78220202;21,48392907;24,98377623;22,5872555;38,05014966;28,89288905;21,39851738;14,69348852;24,74742075;30,03557511;17,73583868;38,16568942;29,08069388;28,12887685;28,57611579;21,503095;20,57637533;13,19509443
43036;0;1992;J;14,98764278;19,91506483;25,0189417;24,53449285;34,93679956;31,20656376;25,43137272;16,51298623;24,07913129;29,77846926;20,14454909;35,01827171;32,45695996;28,85856585;29,07130062;20,66999498;20,52922358;14,07402205
43036;0;1993;J;15,29888597;18,28409411;24,86723544;26,45287497;32,21776504;33,54827766;29,25199564;18,36692027;23,5201742;29,26007377;23,5994489;30,99448652;35,64046263;29,72395881;28,49324821;20,76481799;20,28894072;15,3195691
43036;0;1994;J;15,87934316;16,77619005;24,20800295;28,02162763;30,15275622;36,06178582;32,79389701;20,31827798;22,73146611;28,79527462;28,56124022;26,18936059;38,91710511;30,55575199;27,88118099;20,8685715;20,14900763;16,06722184
43036;0;1995;J;16,68102;15,29637067;23,72033973;29,2736544;28,38548677;38,1335019;36,51399131;22,39969242;22,29273235;27,82220626;32,78502008;23,17118751;42,18530458;31,47376901;26,95015348;21,09599665;19,76950115;16,93272098
43036;0;1996;J;17,43079771;14,19345094;23,90147152;30,01390293;27,63760336;39,39133851;40,10484894;25,11186185;22,44157518;27,12656703;35,19826085;22,90103475;44,38604735;32,6043702;26,21074632;22,17877582;18,93196843;17,96560792
43036;0;1997;J;19,11862498;15,92529998;24,99448491;30,18997471;32,31340694;39,23993855;43,01181877;31,7359005;25,30190368;28,53334121;35,16576356;27,51557549;42,49181125;36,08662009;28,37722927;23,38574612;18,52712539;18,31842081
43036;0;1998;J;20,91577754;17,80762074;26,14006808;30,06666854;36,95504841;39,62060427;45,89003304;38,57074372;28,33783819;29,73097802;35,343772;33,73479587;39,36573796;39,6644022;30,61533491;24,026708;18,51960137;19,04836209
43036;0;1999;J;22,86406307;20,07336606;27,68949893;29,5122334;41,34540249;40,86233496;48,52487759;45,38451187;31,68306834;31,08473037;35,43908596;42,37270732;34,88955601;43,24085434;32,79215258;24,39662058;18,55316455;18,80965062
43036;0;2000;J;25,53861277;22,40847955;29,10509401;29,1050119;45,33378236;42,7299661;51,53728849;51,8172977;35,40010607;33,04607304;35,05875315;49,90218429;32,72025075;46,172083;34,88583845;24,63849897;18,55468967;18,05386361
43036;0;2001;J;29,78742138;24,76468275;30,50088869;29,67578362;49,26190294;45,45530944;55,33673483;58,56986;39,40371092;35,36002055;34,86577791;55,6055313;32,97671831;49,12008784;36,55686806;24,88392841;19,60835665;17,09505519
43036;0;2002;J;34,53862248;26,90329327;30,67224778;31,41351857;48,57792807;50,25406319;60,94825737;64,21511618;43,15414813;38,86244551;35,40498203;54,23650723;37,09785611;47,95682089;40,05129515;23,42223384;20,51430012;16,01767654
43036;0;2003;J;39,14783954;29,32146425;30,22362357;33,29922411;45,09750175;56,37398235;68,54521581;69,68071789;46,88327111;42,86939838;35,60417718;49,02290893;45,94462031;43,22666479;44,4893714;21,00568872;20,68052979;14,9591106
43036;0;2004;J;45,06622364;35,73259982;31,12454635;33,82666234;46,34008611;64,19021713;78,98387974;77,461133;51,05503946;50,13077322;37,87321449;42,99627975;61,53811272;35,96843813;50,61584524;20,3413524;19,79004449;14,44407779
43036;0;2005;J;50,62984349;44,23375163;36,4923642;31,46482038;49,07023149;78,13197114;90,72999992;86,22600223;59,52300899;57,45635119;44,14456451;40,19184095;70,97178766;36,4833593;53,5806455;24,32191326;18,70395842;15,58266119
43036;0;2006;J;56,74026683;51,09892331;38,16550954;33,12961678;54,32411326;88,02300838;95,70783517;94,56194148;70,7543966;58,8354574;50,16445342;46,48860146;67,51526593;44,14525945;51,96121112;30,74857123;19,23149306;16,7700281
43036;0;2007;J;66,69736579;55,57819035;39,09410308;38,60613752;57,11517914;90,60828969;98,34869574;101,3169001;82,43797473;67,53385551;51,69671068;54,06828613;65,45235452;46,75041837;50,06576939;34,69750994;17,26027059;18,07471518
43036;0;2008;J;72,01333068;61,24813353;48,62141726;38,68989426;52,92668154;89,91552205;106,9998896;106,0672647;95,58747837;73,18859081;53,15002398;54,59922927;62,68127974;53,88481993;42,13438498;41,89207095;16,20726674;17,81536869
43036;0;2009;J;72,38788734;66,02590218;58,69744943;36,77251157;49,94398653;86,0914045;116,0557805;112,2031295;101,6143165;65,70923889;56,26500741;54,69157075;59,59372858;69,39391026;32,13828592;50,77272787;18,30469999;14,89006171
43036;0;2010;J;69,03118026;68,13924992;66,30646046;37,72573081;48,13064286;75,11745528;117,2171251;117,3911009;104,379688;66,9491338;57,3772982;56,89207596;59,54393005;75,81610461;32,20688224;50,94786794;21,03104157;14,64651643
43036;0;2011;J;60,53099682;74,93385462;71,42140379;39,42719249;48,58150623;55,90111417;112,5361696;120,1251704;111,5655161;76,56800473;57,2004491;58,66175315;60,36199525;71,47793299;39,455721;46,24191895;24,98834044;16,40456295
43036;1;1981;J;12,60799592;5,609234805;18,14513798;9,904488325;8,166284866;6,213925625;12,65689786;12,13326282;12,09166732;11,10126596;21,20825947;11,68810253;16,80034086;13,10183913;18,08161319;8,504063026;8,917890412;2,160398586
43036;1;1982;J;11,98863907;7,414707206;15,77267964;12,14161008;8,644594151;6,798671627;11,53772952;12,81269341;12,2360981;11,03752664;19,3676468;13,52137527;15,88093016;13,40244424;17,40146169;9,954360616;8,754612944;2,577467052
43036;1;1983;J;11,19740794;9,275414263;13,44931748;14,1974397;9,115802279;7,443924334;10,39650171;13,32633388;12,89099907;10,62789296;17,67813709;15,5079936;14,41750471;14,0834871;16,30610707;11,54196488;8,621287068;2,855512697
43036;1;1984;J;10,35874184;11,00830034;11,09464356;16,65513455;9,475017034;8,073623807;9,152397854;14,08985662;13,82619565;9,833242325;16,26006528;17,55528674;12,77376088;14,61229578;15,58329562;12,97467419;8,536354391;3,033269045
43036;1;1985;J;9,627055971;12,6518338;8,795946709;19,15010654;9,699341681;8,714222514;7,992248444;14,77697173;14,23422188;9,58530953;14,98287921;19,49832525;10,79637775;15,12560589;14,92379635;13,97372093;8,430006509;3,447765992
43036;1;1986;J;9,062307311;13,78904381;7,378801488;20,18197753;10,70298631;9,528109696;7,251860214;14,52565611;14,22193583;10,02198958;14,05762158;20,48838685;9,703059363;15,89844476;14,03029896;14,80568445;8,268310665;3,925325473
43036;1;1987;J;9,027070519;13,35518593;8,788296765;17,48888091;13,30347067;11,2775364;7,906026751;13,13072188;14,48434525;10,52011883;13,63231151;19,5320321;12,05539175;15,18178678;14,03625462;13,77091154;9,003020072;4,191660526
43036;1;1988;J;8,993615869;12,74197238;10,35694529;14,850944;15,67129723;13,04389635;8,474610448;11,87144888;14,61910679;11,54177782;12,89749579;18,35027505;14,62480586;13,97789617;14,2261998;12,87220848;10,04580386;4,483296487
43036;1;1989;J;8,942678177;12,10878811;11,73002307;12,2498248;18,46602332;14,54639496;9,051896737;10,4320046;15,06979362;12,8474677;11,8460795;17,41987484;17,03137746;12,85436269;14,15945837;12,25142991;10,62647608;4,565033161
43036;1;1990;J;8,883799798;11,433582;13,01325057;9,764905591;21,30024616;15,92611674;9,694962184;8,999523931;15,36436023;13,66155672;11,51042144;16,71148795;19,3145904;11,31932674;14,42052153;11,55547553;10,99700247;4,820437239
43036;1;1991;J;8,704189181;10,95122711;13,85083185;8,710113965;22,07108392;17,75773174;10,98591983;8,202895013;14,77016557;14,23306313;12,07821767;16,13824063;20,93319327;10,58165232;15,19310447;10,72026606;11,35464274;5,316605183
43036;1;1992;J;8,544215514;10,8233966;13,54730742;10,69462485;19,56638553;19,49143761;13,65516722;8,573533636;14,24595665;14,70158911;12,6249219;15,37215044;21,26300955;12,44994853;14,77896861;10,40761741;11,38619412;6,452968284
43036;1;1993;J;8,532781142;10,64543213;13,10937618;12,81389724;17,17816323;20,99631418;16,24371348;8,97250232;14,04718683;14,89764725;13,6483073;14,21559092;21,46134313;14,46280055;13,89579692;10,58855503;11,36459373;7,969020708
43036;1;1994;J;8,645604521;10,48407615;12,63183469;14,67428612;14,85544157;22,78571351;18,69973186;9,415122852;13,63239473;15,42927292;15,11211268;12,65066329;21,89382148;16,39039694;12,8995599;10,77093098;11,43091913;8,970211086
43036;1;1995;J;8,92216088;10,27117646;12,17292662;16,51756901;12,78671464;24,42129671;21,25564647;9,822100798;13,28516637;15,80023769;15,97705506;11,86053543;22,49376538;18,34916604;11,43053376;11,22302474;11,4085784;9,848957535
43036;1;1996;J;9,273462174;10,0891934;12,20038087;17,87156523;11,44364164;25,26477703;23,88241375;10,62770946;13,20987637;15,9654658;16,13283829;12,53954224;22,68716308;20,11126381;10,25176446;12,04428388;10,9989677;10,80051566
43036;1;1997;J;10,45855965;10,98771834;13,51355725;17,28468301;14,54617912;24,56982799;25,0551571;14,3765591;14,22170371;16,94696435;16,2400737;15,27906339;21,28647055;21,46296094;12,10479941;12,2690985;10,37279942;10,84692513
43036;1;1998;J;11,71506323;12,06259534;14,72125438;16,50978239;17,77404908;24,09041994;26,05458834;18,23746168;15,35557652;18,05800744;16,50899357;18,60637064;19,30572253;22,86847282;14,06259376;12,1275391;10,01053391;11,20946333
43036;1;1999;J;13,13031182;13,33047537;16,12013287;15,76431991;20,79959298;23,61137099;27,30005407;22,08344388;16,64758336;19,29089472;16,99627649;22,78160532;17,06231313;24,39834257;15,8688974;11,74313461;9,565811966;10,86647727
43036;1;2000;J;15,0111218;14,65820578;17,37791313;15,16039603;23,80793461;23,60963901;28,90905104;25,71726982;18,05815812;20,77859711;17,43984379;26,3079633;16,04689733;25,49264705;17,82039531;11,0981709;8,947496947;10,0799513
43036;1;2001;J;17,92721996;16,00116537;18,4653719;14,96707875;27,00577496;23,86982403;30,70709215;30,02698497;19,40190969;22,50357693;17,73490701;29,10764687;16,17937852;26,72376186;19,56263043;10,23817664;8,991730492;9,1647966
43036;1;2002;J;21,1965299;15,71603741;18,9372774;16,65102242;25,88330243;24,53421309;34,35062984;33,33201269;20,82398465;23,28320531;18,43451645;27,12780108;19,19565287;26,6267231;21,56228416;10,4055091;8,536840185;8,280717456
43036;1;2003;J;24,36411317;14,96731489;19,12275676;18,73856433;22,40696419;25,81525463;39,39740144;36,32281075;22,47459653;23,35450907;19,31603758;22,29616287;25,0234478;24,95022736;23,74758997;11,29351268;7,424278602;7,252773669
43036;1;2004;J;27,47126888;18,72021462;19,8242621;19,14196294;21,86624262;27,64375494;45,52961451;41,10590845;24,76030833;27,96724416;21,68959276;20,82437313;30,49848578;21,87044534;27,83640889;11,37817923;6,367897888;7,627477204
43036;1;2005;J;29,99166463;24,69574873;21,78197346;17,67975628;23,51766239;34,49462584;51,81116287;48,65724795;27,77776354;33,78583915;25,50672599;21,41682259;32,47750641;22,74231641;29,82827159;13,35169312;6,833769776;8,698850958
43036;1;2006;J;33,40953018;30,40449534;20,86569256;17,28043364;27,30462441;42,2000726;51,15410026;55,34229754;34,73372855;31,72492584;29,42156587;21,41222633;32,00366252;26,38459225;28,75008383;17,26018783;8,363992411;8,843576255
43036;1;2007;J;36,71403816;36,75224767;19,83567542;20,73370178;28,71173644;41,6286165;50,63768573;60,53791023;42,30149892;33,11574597;34,30630524;23,40717399;30,60677629;26,46914018;28,3032601;18,27979743;8,386350855;7,785062331
43036;1;2008;J;39,75192538;40,26266344;25,7259165;20,36636144;26,51642396;39,10716495;56,40482907;64,35852839;48,78112655;36,2575773;34,94075395;26,49263029;28,70653174;29,34960163;24,86719652;21,9559307;8,350265295;6,374313079
43036;1;2009;J;41,71229217;41,65253865;33,2660343;17,51269738;25,00302368;39,74786642;60,41543121;68,48423365;53,85131768;31,18377282;33,08550004;28,5760801;30,67643648;34,64979785;19,27384604;28,36750089;8,959450991;5,41969697
43036;1;2010;J;38,88397666;43,07677876;39,55806693;18,69041698;22,37351692;35,20072154;60,99912389;69,84522812;57,96329714;29,6833665;31,51052027;30,69519326;31,65615514;36,46342144;18,83411899;28,7679678;9,879077925;5,14920534
43036;1;2011;J;33,68700347;46,40578425;45,2329813;19,72009714;20,44519308;25,0664114;60,2537069;64,77374147;64,85892077;34,23481733;26,72558008;33,95474599;27,49971541;37,46976965;22,75411473;25,06950125;11,56277313;5,733216783
43036;2;1981;J;9,041586813;10,98148603;11,16949582;13,79627678;8,462297772;5,299033884;10,63328574;18,47722766;5,592297027;15,8523719;8,957706997;15,54374759;15,05826689;15,65027708;13,24935327;12,07343196;9,133688711;2,307152875
43036;2;1982;J;9,458100235;10,95693105;11,07911651;13,19966715;9,856506946;6,23479906;9,422112541;16,86111846;7,299518401;12,87237746;11,6679669;13,91979876;15,45626639;14,74336942;13,70094435;11,7752537;9,862803097;3,213534362
43036;2;1983;J;9,745958612;10,82942;11,28058575;12,63911367;11,15109133;7,214785418;7,933952409;15,1416909;9,640883697;9,844947916;14,10047104;12,46314097;15,38960366;14,39767106;14,01062827;11,63128149;10,44706754;4,38569425
43036;2;1984;J;9,676587019;10,67257554;11,59576576;12,05012798;12,32603989;8,232098403;6,443008177;13,05575754;13,00191631;6,78822158;16,37007624;10,9252077;15,34599739;14,0654499;14,07963824;11,74837489;10,88760439;5,800490884
43036;2;1985;J;9,734660284;10,36374504;11,82088535;11,46562696;13,42675399;9,352934744;5,043313703;10,7105037;16,25045934;4,481210076;18,31388984;9,326807455;15,33857186;13,82422904;14,04627503;12,02595983;11,06877676;7,537517532
43036;2;1986;J;9,673715614;10,11880165;12,0130742;11,19191958;14,11661665;10,31907605;4,233303271;8,824403957;17,71934191;3,562551513;18,88935334;8,915692103;14,62470908;14,41148831;13,65588257;12,20959057;10,77296285;8,74990924
43036;2;1987;J;8,689196142;10,65321928;11,94915201;11,4497382;14,42990273;10,68299603;5,406413466;8,305583134;16,33624937;5,486752939;15,81454309;12,14652127;13,02755461;15,60766466;12,9571691;12,3139146;9,887688936;8,873657736
43036;2;1988;J;7,717847614;10,99357609;11,94884847;11,91685101;14,89636934;10,87800795;6,601650106;7,620812304;15,02678175;7,803113241;12,53591255;15,24068341;11,52847093;16,2030054;12,75566894;12,28199931;9,619501656;8,940824494
43036;2;1989;J;6,963816483;10,88578706;11,8713619;12,73240286;15,39080366;10,88191926;7,818168015;6,92116384;13,32414337;11,17530878;9,010130447;18,21361411;9,946968253;16,88994929;12,82041184;11,89616599;9,57850814;8,612601422
43036;2;1990;J;6,341524585;10,81611382;11,50047588;13,3364817;15,87642454;11,00216766;9,070058625;6,389881334;11,29896066;14,40898281;6,390546969;21,13264092;8,257930653;17,71136746;12,75048591;11,4595806;9,314329995;8,144831055
43036;2;1991;J;6,078012838;10,53270196;11,13294438;13,87714153;15,97906574;11,13515731;10,41259755;6,490593508;9,97725518;15,80251198;5,657621009;22,02744879;8,147500607;17,54722453;13,38301132;10,78282894;9,221732586;7,878489247
43036;2;1992;J;6,443427264;9,091668229;11,47163428;13,839868;15,37041403;11,71512615;11,7762055;7,939452596;9,833174636;15,07688015;7,519627191;19,64612127;11,19395041;16,40861732;14,29233201;10,26237757;9,143029459;7,621053763
43036;2;1993;J;6,766104829;7,638661981;11,75785926;13,63897773;15,03960181;12,55196348;13,00828216;9,394417947;9,472987369;14,36242652;9,951141595;16,7788956;14,1791195;15,26115826;14,59745129;10,17626296;8,92434699;7,350548387
43036;2;1994;J;7,233738641;6,2921139;11,57616826;13,34734151;15,29731465;13,27607231;14,09416515;10,90315513;9,099071383;13,3660017;13,44912754;13,5386973;17,02328363;14,16535505;14,98162109;10,09764052;8,718088502;7,097010753
43036;2;1995;J;7,758859118;5,025194213;11,54741311;12,75608539;15,59877213;13,71220519;15,25834484;12,57759162;9,007565978;12,02196857;16,80796502;11,31065208;19,6915392;13,12460297;15,51961972;9,872971907;8,360922745;7,083763441
43036;2;1996;J;8,157335538;4,104257537;11,70109065;12,1423377;16,19396172;14,12656148;16,22243519;14,48415239;9,231698808;11,16110123;19,06542256;10,36149251;21,69888427;12,49310639;15,95898186;10,13449194;7,933000734;7,165092263
43036;2;1997;J;8,660065332;4,937581635;11,48092766;12,9052917;17,76722782;14,67011056;17,95666167;17,3593414;11,08019997;11,58637686;18,92568986;12,2365121;21,2053407;14,62365915;16,27242986;11,11664762;8,154325973;7,471495683
43036;2;1998;J;9,200714312;5,745025397;11,4188137;13,55688615;19,18099933;15,53018433;19,8354447;20,33328204;12,98226167;11,67297058;18,83477843;15,12842523;20,06001543;16,79592938;16,55274115;11,8991689;8,509067464;7,838898764
43036;2;1999;J;9,733751249;6,742890692;11,56936606;13,74791349;20,54580951;17,25096397;21,22482352;23,30106799;15,03548498;11,79383565;18,44280947;19,591102;17,82724288;18,84251177;16,92325518;12,65348597;8,987352585;7,943173354
43036;2;2000;J;10,52749097;7,750273765;11,72718088;13,94461587;21,52584775;19,12032709;22,62823745;26,10002788;17,34194795;12,26747593;17,61890936;23,59422099;16,67335342;20,67943595;17,06544314;13,54032807;9,607192721;7,973912307
43036;2;2001;J;11,86020142;8,763517382;12,03551679;14,70870487;22,25612798;21,58548541;24,62964268;28,54287503;20,00180123;12,85644362;17,1308709;26,49788443;16,79733979;22,39632598;16,99423763;14,64575177;10,61662616;7,930258592
43036;2;2002;J;13,34209258;11,18725586;11,73497038;14,76249615;22,69462564;25,7198501;26,59762753;30,88310349;22,33016348;15,5792402;16,97046558;27,10870615;17,90220324;21,33009779;18,48901099;13,01672474;11,97745993;7,73695908
43036;2;2003;J;14,78372637;14,35414936;11,10086681;14,56065978;22,69053756;30,55872772;29,14781437;33,35790714;24,40867458;19,51488931;16,2881396;26,72674606;20,92117251;18,27643743;20,74178143;9,712176043;13,25625119;7,706336935
43036;2;2004;J;17,59495476;17,0123852;11,30028425;14,6846994;24,47384349;36,54646219;33,45426523;36,35522455;26,29473113;22,16352906;16,18362173;22,17190662;31,03962694;14,09799279;22,77943635;8,963173166;13,4221466;6,816600582
43036;2;2005;J;20,63817886;19,5380029;14,71039074;13,7850641;25,5525691;43,6373453;38,91883705;37,56875428;31,74524545;23,67051204;18,63783852;18,77501836;38,49428125;13,74104289;23,75237391;10,97022014;11,87018864;6,883810232
43036;2;2006;J;23,33073665;20,69442797;17,29981698;15,84918314;27,01948885;45,82293578;44,55373491;39,21964394;36,02066805;27,11053156;20,74288755;25,07637513;35,51160341;17,7606672;23,21112729;13,4883834;10,86750065;7,926451842
43036;2;2007;J;29,98332763;18,82594268;19,25842766;17,87243574;28,4034427;48,97967319;47,71101001;40,77898991;40,13647581;34,41810954;17,39040544;30,66111214;34,84557823;20,28127819;21,76250929;16,41771251;8,873919736;10,28965285
43036;2;2008;J;32,2614053;20,98547009;22,89550076;18,32353282;26,41025758;50,8083571;50,59506049;41,70873631;46,80635182;36,93101351;18,20927003;28,10659898;33,974748;24,5352183;17,26718846;19,93614025;7,857001449;11,44105561
43036;2;2009;J;30,67559517;24,37336353;25,43141513;19,25981419;24,94096285;46,34353808;55,64034925;43,71889581;47,76299879;34,52546607;23,17950737;26,11549065;28,9172921;34,74411241;12,86443988;22,40522698;9,345249003;9,470364742
43036;2;2010;J;30,1472036;25,06247116;26,74839353;19,03531383;25,75712594;39,91673374;56,21800123;47,54587273;46,41639081;37,2657673;25,86677793;26,1968827;27,88777491;39,35268317;13,37276325;22,17990014;11,15196364;9,497311094
43036;2;2011;J;26,84399335;28,52807037;26,18842249;19,70709535;28,13631315;30,83470277;52,2824627;55,35142895;46,70659537;42,3331874;30,47486902;24,70700716;32,86227984;34,00816334;16,70160627;21,1724177;13,42556731;10,67134617
43037;0;1981;J;415,3660756;414,600197;411,9274846;388,5783623;339,6081332;344,9308712;330,2316645;280,3570249;266,3830073;259,4881893;258,9444481;268,9290448;206,4528149;195,370571;139,3762381;101,0268879;51,89882049;21,77020573
43037;0;1982;J;406,1204743;446,7566841;426,7273812;409,5555006;364,8846053;355,6513468;349,3307513;310,1597162;266,9972922;281,3625847;272,9428488;279,7796817;233,2365348;196,5703096;154,9530283;101,8990023;53,34711763;24,35248011
43037;0;1983;J;397,9991557;469,1411948;441,1998545;433,1247415;390,4641483;366,5114123;361,2858309;346,6830232;283,029433;295,6262134;284,0324291;288,2537187;263,5831053;200,3173235;168,7978885;103,5916331;54,06572445;27,11389921
43037;0;1984;J;388,3271701;484,9643202;458,2197319;453,8970884;416,8609206;377,8840689;372,4871467;383,0648885;312,5607713;302,952272;293,9502268;299,241761;293,3653968;207,4600737;181,1922011;103,1964662;58,19851051;31,39767994
43037;0;1985;J;382,1439984;493,8188616;480,7622393;475,6830141;443,261849;391,8103917;388,4525849;410,3590163;335,9968516;321,0002429;308,7643039;308,1529207;317,0707797;223,6198658;190,3397972;106,8607841;61,77431861;35,65394912
43037;0;1986;J;371,8429225;493,9942381;511,4609902;494,5758729;465,3127573;412,5450641;404,0298389;433,8120167;354,8708797;336,4709582;327,8913745;317,4503424;336,8055696;247,076397;195,8005107;116,1308887;64,98799754;40,5164148
43037;0;1987;J;357,3317576;489,5985322;543,7530173;509,6428391;488,3268539;439,2467643;421,9682809;453,767995;389,3069289;331,7862696;349,3965988;331,9386348;346,9864239;273,3116104;196,0860854;133,46352;70,87064811;41,40395416
43037;0;1988;J;354,313625;488,5137614;566,4371389;528,6348917;515,3860043;471,4081857;439,8972936;467,3671133;430,9053931;347,3854837;364,8945997;345,3365475;352,3264917;304,7831494;199,5858003;151,1346857;77,58602927;43,74555096
43037;0;1989;J;356,9990252;487,3233065;579,1128487;547,5431202;540,0918686;501,6140598;463,2638071;478,4422959;465,424592;376,7697819;370,2058563;357,543063;362,2066621;339,2330309;203,3314311;165,2726066;83,51291015;52,03940301
43037;0;1990;J;359,0068154;490,1400933;586,8434904;574,7242561;563,1101748;528,4516545;488,4022714;495,844216;493,949449;395,1301002;385,9784814;378,5164843;373,3482231;366,4423656;214,3279842;175,2292248;92,43385044;61,0557825
43037;0;1991;J;365,9142547;486,1685281;585,4454353;613,0377702;582,6833428;561,1739382;517,5740012;513,181755;524,5146658;417,186302;401,6860313;402,7539665;389,3387851;383,9258315;236,4206523;182,4603284;104,4020959;70,4041882
